Frame, Timestamp, Shelf, AOI, HandR_x, HandR_y, HandR_z, HandR_rot_x, HandR_rot_y, HandR_rot_z, HandL_x, HandL_y, HandL_z, HandL_rot_x, HandL_rot_y, HandL_rot_z, Velocity_HandR_x, Velocity_HandR_y, Velocity_HandR_z, Velocity_HandL_x, Velocity_HandL_y, Velocity_HandL_z
1243, 34.0588, ShelfToys (UnityEngine.Transform), Top, 0.1123, 1.2046, -0.5913, 53.9619, 104.0602, 327.4138, -0.4672, 1.0460, -0.8384, 338.1928, 52.7323, 246.8387, 0.0010, -0.0633, -0.0455, -0.0981, -0.0552, -0.2413
1244, 34.0867, ShelfToys (UnityEngine.Transform), Top, 0.1113, 1.2033, -0.5926, 54.4520, 100.6254, 323.3679, -0.4682, 1.0445, -0.8453, 336.5844, 50.5747, 247.6390, -0.0329, -0.0454, -0.0465, -0.0352, -0.0541, -0.2457
1245, 34.1157, ShelfToys (UnityEngine.Transform), Top, 0.1109, 1.2028, -0.5942, 54.9669, 97.3449, 319.4463, -0.4671, 1.0424, -0.8513, 335.3810, 51.1842, 247.2911, -0.0155, -0.0172, -0.0573, 0.0400, -0.0698, -0.2090
1246, 34.1426, ShelfToys (UnityEngine.Transform), Top, 0.1108, 1.2028, -0.5951, 55.0791, 94.6476, 316.8647, -0.4651, 1.0410, -0.8558, 334.5376, 52.6672, 245.7680, -0.0018, -0.0007, -0.0335, 0.0727, -0.0540, -0.1662
1247, 34.1692, ShelfToys (UnityEngine.Transform), Top, 0.1109, 1.2028, -0.5957, 55.0731, 92.4284, 314.5557, -0.4643, 1.0396, -0.8604, 333.7282, 52.5328, 245.1762, 0.0027, -0.0004, -0.0222, 0.0311, -0.0508, -0.1717
1248, 34.1974, ShelfToys (UnityEngine.Transform), Top, 0.1112, 1.2034, -0.5958, 53.6709, 91.6044, 313.9413, -0.4615, 1.0387, -0.8632, 332.0572, 56.0855, 243.4065, 0.0112, 0.0219, -0.0032, 0.0975, -0.0346, -0.1022
1249, 34.2262, ShelfToys (UnityEngine.Transform), Top, 0.1111, 1.2050, -0.5954, 53.6200, 91.0078, 313.6680, -0.4579, 1.0379, -0.8639, 330.5160, 60.7165, 241.4291, -0.0028, 0.0566, 0.0157, 0.1246, -0.0280, -0.0210
1250, 34.2554, ShelfToys (UnityEngine.Transform), Top, 0.1118, 1.2073, -0.5949, 52.4452, 92.1026, 312.7879, -0.4550, 1.0371, -0.8628, 328.7124, 62.6167, 241.0863, 0.0213, 0.0791, 0.0158, 0.1015, -0.0262, 0.0349
1251, 34.2828, ShelfToys (UnityEngine.Transform), Top, 0.1122, 1.2088, -0.5944, 51.1827, 91.0000, 311.3960, -0.4521, 1.0363, -0.8607, 328.1199, 66.1608, 239.4156, 0.0166, 0.0532, 0.0188, 0.1056, -0.0283, 0.0794
1252, 34.3092, ShelfToys (UnityEngine.Transform), Top, 0.1125, 1.2092, -0.5934, 48.1470, 88.7736, 308.2503, -0.4487, 1.0348, -0.8562, 328.6299, 68.3797, 237.8690, 0.0090, 0.0154, 0.0358, 0.1269, -0.0591, 0.1687
1253, 34.3359, ShelfToys (UnityEngine.Transform), Top, 0.1127, 1.2096, -0.5925, 46.2627, 87.3670, 306.1848, -0.4457, 1.0332, -0.8525, 328.3155, 70.0973, 236.7207, 0.0097, 0.0139, 0.0361, 0.1149, -0.0584, 0.1386
1254, 34.3628, ShelfToys (UnityEngine.Transform), Top, 0.1128, 1.2094, -0.5917, 46.8398, 85.7625, 305.3813, -0.4427, 1.0318, -0.8466, 328.1822, 72.2731, 235.0023, 0.0024, -0.0075, 0.0274, 0.1092, -0.0514, 0.2194
1255, 34.3944, ShelfToys (UnityEngine.Transform), Top, 0.1128, 1.2095, -0.5913, 47.6980, 85.0485, 305.5759, -0.4393, 1.0312, -0.8387, 327.8133, 74.5587, 233.4918, -0.0004, 0.0053, 0.0150, 0.1087, -0.0188, 0.2512
1256, 34.4214, ShelfToys (UnityEngine.Transform), Top, 0.1129, 1.2103, -0.5908, 48.6305, 84.6056, 305.8625, -0.4354, 1.0331, -0.8299, 329.0115, 75.4230, 233.8369, 0.0039, 0.0291, 0.0190, 0.1459, 0.0710, 0.3229
1257, 34.4491, ShelfToys (UnityEngine.Transform), Top, 0.1130, 1.2116, -0.5905, 48.5928, 83.5371, 304.4071, -0.4302, 1.0372, -0.8215, 329.4132, 76.0243, 233.6242, 0.0041, 0.0448, 0.0084, 0.1843, 0.1475, 0.3039
1258, 34.4746, ShelfToys (UnityEngine.Transform), Top, 0.1131, 1.2129, -0.5903, 48.3912, 82.4625, 303.0840, -0.4264, 1.0399, -0.8152, 329.5817, 77.0780, 233.0838, 0.0051, 0.0511, 0.0098, 0.1515, 0.1051, 0.2490
1259, 34.5029, ShelfToys (UnityEngine.Transform), Top, 0.1128, 1.2141, -0.5900, 48.2877, 81.5491, 302.1169, -0.4213, 1.0450, -0.8094, 328.9823, 77.0821, 233.4564, -0.0107, 0.0450, 0.0108, 0.1789, 0.1789, 0.2044
1260, 34.5301, ShelfToys (UnityEngine.Transform), Top, 0.1121, 1.2157, -0.5904, 48.5270, 79.1434, 298.4734, -0.4147, 1.0510, -0.8052, 327.2496, 76.5253, 235.4599, -0.0283, 0.0565, -0.0163, 0.2440, 0.2205, 0.1525
1261, 34.5610, ShelfToys (UnityEngine.Transform), Top, 0.1109, 1.2176, -0.5916, 49.3951, 78.6986, 299.2078, -0.4052, 1.0563, -0.8024, 325.5896, 77.3958, 235.8728, -0.0380, 0.0628, -0.0383, 0.3061, 0.1725, 0.0921
1262, 34.5887, ShelfToys (UnityEngine.Transform), Top, 0.1081, 1.2189, -0.5958, 51.8876, 78.9287, 304.6753, -0.3917, 1.0619, -0.7996, 323.2812, 81.4310, 233.7306, -0.0997, 0.0467, -0.1508, 0.4870, 0.2026, 0.1024
1263, 34.6155, ShelfToys (UnityEngine.Transform), Top, 0.1051, 1.2210, -0.6042, 52.9885, 87.2363, 319.2894, -0.3717, 1.0672, -0.7936, 319.8876, 88.9710, 228.7392, -0.1140, 0.0767, -0.3125, 0.7461, 0.1970, 0.2234
1264, 34.6414, ShelfToys (UnityEngine.Transform), Top, 0.1022, 1.2220, -0.6172, 56.3960, 96.1359, 335.1259, -0.3447, 1.0723, -0.7826, 315.9732, 97.6558, 221.1981, -0.1100, 0.0408, -0.5046, 1.0447, 0.1973, 0.4225
1265, 34.6697, ShelfToys (UnityEngine.Transform), Top, 0.0999, 1.2229, -0.6274, 57.5400, 101.6029, 344.3417, -0.3257, 1.0766, -0.7747, 314.0649, 103.6458, 216.1721, -0.0814, 0.0329, -0.3593, 0.6697, 0.1523, 0.2807
1266, 34.6976, ShelfToys (UnityEngine.Transform), Top, 0.0918, 1.2190, -0.6465, 59.2461, 104.1584, 348.5510, -0.2929, 1.0798, -0.7598, 309.0482, 105.5718, 211.8284, -0.2896, -0.1404, -0.6844, 1.1797, 0.1153, 0.5351
1267, 34.7254, ShelfToys (UnityEngine.Transform), Top, 0.0742, 1.2099, -0.6846, 59.9493, 100.5487, 344.4631, -0.2601, 1.0860, -0.7431, 302.8991, 110.8700, 203.1790, -0.6348, -0.3280, -1.3710, 1.1783, 0.2229, 0.5987
1268, 34.7553, ShelfToys (UnityEngine.Transform), Top, 0.0519, 1.2010, -0.7313, 58.4732, 99.6303, 341.1203, -0.2328, 1.0922, -0.7275, 301.2155, 118.1659, 192.9420, -0.7439, -0.2986, -1.5635, 0.9116, 0.2067, 0.5237
1269, 34.7860, ShelfToys (UnityEngine.Transform), Top, 0.0309, 1.1956, -0.7702, 56.4166, 101.1203, 339.1094, -0.2042, 1.1041, -0.7110, 300.2731, 125.1194, 182.3595, -0.6858, -0.1766, -1.2648, 0.9323, 0.3859, 0.5370
1273, 34.8929, ShelfToys (UnityEngine.Transform), Top, 0.0165, 1.1398, -0.8584, 55.5612, 133.3535, 13.7750, -0.1212, 1.1711, -0.6357, 304.8189, 146.5034, 143.9118, -0.4949, -1.9265, -3.0475, 2.8674, 2.3162, 2.6002
1274, 34.9228, ShelfToys (UnityEngine.Transform), Top, 0.0177, 1.1158, -0.8805, 56.9386, 134.5604, 16.2063, -0.1162, 1.1956, -0.6231, 303.6728, 147.9849, 140.5992, 0.0393, -0.8025, -0.7368, 0.1649, 0.8176, 0.4207
1275, 34.9564, ShelfToys (UnityEngine.Transform), Top, 0.0123, 1.1054, -0.9021, 59.1372, 134.9258, 17.5722, -0.1083, 1.2121, -0.6121, 300.9492, 143.2864, 146.6139, -0.1614, -0.3073, -0.6441, 0.2358, 0.4899, 0.3278
1276, 34.9794, ShelfToys (UnityEngine.Transform), Top, 0.0077, 1.0955, -0.9214, 60.1395, 136.9473, 20.4451, -0.0975, 1.2260, -0.6008, 299.9068, 141.9395, 148.0143, -0.1985, -0.4341, -0.8384, 0.4692, 0.6071, 0.4918
1277, 35.0006, ShelfToys (UnityEngine.Transform), Top, 0.0017, 1.0930, -0.9458, 57.8081, 143.0742, 28.0464, -0.0843, 1.2416, -0.5892, 300.8207, 133.8026, 156.4069, -0.2864, -0.1143, -1.1508, 0.6261, 0.7362, 0.5476
1278, 35.0356, ShelfToys (UnityEngine.Transform), Top, -0.0024, 1.0954, -0.9598, 54.8824, 145.8913, 31.2809, -0.0704, 1.2464, -0.5781, 302.8440, 127.0858, 163.5899, -0.1176, 0.0676, -0.4009, 0.3967, 0.1388, 0.3157
1279, 35.0580, ShelfToys (UnityEngine.Transform), Top, -0.0020, 1.0982, -0.9696, 52.0788, 143.4637, 29.3358, -0.0568, 1.2495, -0.5678, 303.4733, 121.2023, 171.3928, 0.0200, 0.1243, -0.4401, 0.6064, 0.1343, 0.4596
1280, 35.0863, ShelfToys (UnityEngine.Transform), Top, 0.0002, 1.1008, -0.9755, 49.9042, 140.4382, 26.5198, -0.0422, 1.2387, -0.5482, 304.4527, 115.3244, 179.0537, 0.0787, 0.0921, -0.2058, 0.5162, -0.3821, 0.6933
1281, 35.1233, ShelfToys (UnityEngine.Transform), Top, 0.0022, 1.1041, -0.9857, 45.4224, 139.0788, 24.9707, -0.0114, 1.1986, -0.5092, 305.0013, 114.7782, 178.7435, 0.0522, 0.0905, -0.2763, 0.8303, -1.0823, 1.0537
1282, 35.1454, ShelfToys (UnityEngine.Transform), Top, 0.0027, 1.1051, -0.9885, 44.9494, 138.9633, 24.8419, -0.0060, 1.1915, -0.5023, 305.1958, 114.5788, 178.6413, 0.0243, 0.0421, -0.1285, 0.2452, -0.3196, 0.3112
1283, 35.1695, ShelfToys (UnityEngine.Transform), Top, 0.0027, 1.1051, -0.9885, 44.9494, 138.9633, 24.8417, -0.0060, 1.1915, -0.5023, 305.1957, 114.5789, 178.6412, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1284, 35.1985, ShelfToys (UnityEngine.Transform), Top, 0.0047, 1.1070, -0.9912, 47.2180, 142.4290, 22.6130, -0.0028, 1.1627, -0.4972, 294.7172, 124.2831, 167.1532, 0.0691, 0.0648, -0.0918, 0.1091, -0.9905, 0.1756
1285, 35.2299, ShelfToys (UnityEngine.Transform), Top, 0.0062, 1.1124, -0.9959, 51.2464, 145.3123, 19.9008, -0.0050, 1.1536, -0.4893, 290.6122, 139.6356, 151.3514, 0.0491, 0.1728, -0.1500, -0.0687, -0.2899, 0.2533
1286, 35.2591, ShelfToys (UnityEngine.Transform), Top, 0.0062, 1.1124, -0.9959, 51.2463, 145.3123, 19.9008, -0.0050, 1.1536, -0.4893, 290.6122, 139.6357, 151.3512, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1287, 35.2816, ShelfToys (UnityEngine.Transform), Top, 0.0071, 1.1168, -0.9985, 50.1607, 145.7970, 19.7063, -0.0056, 1.1521, -0.4900, 287.6587, 152.1981, 136.6036, 0.0364, 0.1944, -0.1129, -0.0264, -0.0682, -0.0313
1288, 35.3063, ShelfToys (UnityEngine.Transform), Top, 0.0083, 1.1197, -0.9982, 47.3634, 145.4875, 21.0398, -0.0052, 1.1523, -0.4929, 288.6517, 156.9275, 129.8679, 0.0490, 0.1179, 0.0086, 0.0173, 0.0077, -0.1175
1289, 35.3330, ShelfToys (UnityEngine.Transform), Top, 0.0097, 1.1235, -0.9972, 46.8983, 148.2885, 25.5139, -0.0045, 1.1528, -0.4985, 289.9388, 161.1115, 124.3143, 0.0520, 0.1426, 0.0406, 0.0259, 0.0205, -0.2089
1290, 35.3610, ShelfToys (UnityEngine.Transform), Top, 0.0116, 1.1260, -0.9955, 45.3719, 150.5377, 28.6120, -0.0040, 1.1556, -0.5060, 294.8817, 163.2828, 119.1353, 0.0690, 0.0896, 0.0572, 0.0177, 0.0989, -0.2685
1291, 35.3884, ShelfToys (UnityEngine.Transform), Top, 0.0129, 1.1268, -0.9944, 44.1170, 151.9915, 29.8836, -0.0047, 1.1560, -0.5106, 296.5428, 164.2803, 117.7617, 0.0462, 0.0289, 0.0413, -0.0256, 0.0159, -0.1696
1292, 35.4172, ShelfToys (UnityEngine.Transform), Top, 0.0139, 1.1268, -0.9934, 44.1141, 151.3977, 29.6723, -0.0060, 1.1555, -0.5140, 298.2500, 169.7500, 112.4476, 0.0361, 0.0014, 0.0359, -0.0447, -0.0193, -0.1158
1293, 35.4446, ShelfToys (UnityEngine.Transform), Top, 0.0152, 1.1267, -0.9911, 44.9226, 149.4838, 28.2589, -0.0088, 1.1559, -0.5178, 301.2606, 174.1877, 106.8480, 0.0463, -0.0055, 0.0820, -0.1026, 0.0170, -0.1397
1294, 35.4707, ShelfToys (UnityEngine.Transform), Top, 0.0165, 1.1266, -0.9892, 45.1453, 148.6365, 27.7044, -0.0108, 1.1560, -0.5207, 303.9601, 177.4483, 102.5345, 0.0502, -0.0039, 0.0759, -0.0758, 0.0034, -0.1125
1295, 35.4967, ShelfToys (UnityEngine.Transform), Top, 0.0172, 1.1267, -0.9863, 45.0897, 147.9235, 27.9974, -0.0148, 1.1599, -0.5250, 301.2170, 185.9141, 93.9335, 0.0261, 0.0065, 0.1093, -0.1543, 0.1479, -0.1642
1296, 35.5245, ShelfToys (UnityEngine.Transform), Top, 0.0184, 1.1271, -0.9820, 45.2622, 145.9296, 27.1285, -0.0246, 1.1683, -0.5297, 298.3924, 206.5768, 74.2395, 0.0447, 0.0130, 0.1553, -0.3526, 0.3023, -0.1689
1297, 35.5547, ShelfToys (UnityEngine.Transform), Top, 0.0188, 1.1269, -0.9764, 45.7098, 144.5033, 27.1653, -0.0447, 1.1902, -0.5402, 297.3518, 236.3680, 48.6909, 0.0131, -0.0068, 0.1864, -0.6662, 0.7252, -0.3471
1298, 35.5816, ShelfToys (UnityEngine.Transform), Top, 0.0193, 1.1267, -0.9699, 45.7522, 142.9804, 26.8633, -0.0641, 1.2140, -0.5456, 305.3620, 274.1113, 15.8579, 0.0171, -0.0050, 0.2397, -0.7231, 0.8850, -0.2031
1299, 35.6112, ShelfToys (UnityEngine.Transform), Top, 0.0195, 1.1264, -0.9627, 45.5534, 140.3617, 26.4095, -0.0785, 1.2373, -0.5481, 318.3888, 290.2601, 3.4598, 0.0099, -0.0120, 0.2439, -0.4862, 0.7886, -0.0828
1300, 35.6374, ShelfToys (UnityEngine.Transform), Top, 0.0199, 1.1261, -0.9564, 45.4251, 138.4871, 26.1251, -0.0903, 1.2547, -0.5509, 327.0406, 296.6754, 359.4319, 0.0119, -0.0109, 0.2407, -0.4482, 0.6643, -0.1077
1301, 35.6661, ShelfToys (UnityEngine.Transform), Top, 0.0207, 1.1258, -0.9500, 46.4324, 134.6035, 24.3102, -0.0979, 1.2644, -0.5495, 333.9031, 298.5720, 359.2365, 0.0288, -0.0102, 0.2230, -0.2675, 0.3388, 0.0510
1302, 35.6938, ShelfToys (UnityEngine.Transform), Top, 0.0202, 1.1257, -0.9441, 46.8876, 132.1275, 23.5839, -0.1078, 1.2707, -0.5517, 332.1052, 295.4578, 4.0183, -0.0179, -0.0026, 0.2130, -0.3556, 0.2261, -0.0824
1303, 35.7214, ShelfToys (UnityEngine.Transform), Top, 0.0183, 1.1255, -0.9389, 47.2036, 129.0490, 21.7859, -0.1155, 1.2765, -0.5531, 317.2723, 284.2464, 11.5332, -0.0680, -0.0091, 0.1886, -0.2794, 0.2104, -0.0508
1304, 35.7491, ShelfToys (UnityEngine.Transform), Top, 0.0168, 1.1253, -0.9338, 47.3947, 126.4826, 20.5599, -0.1242, 1.2845, -0.5549, 313.0872, 279.2136, 15.7190, -0.0540, -0.0084, 0.1848, -0.3127, 0.2875, -0.0626
1305, 35.7771, ShelfToys (UnityEngine.Transform), Top, 0.0134, 1.1245, -0.9315, 48.3837, 130.4922, 23.9574, -0.1306, 1.2856, -0.5516, 298.4959, 258.9939, 31.4248, -0.1213, -0.0265, 0.0826, -0.2296, 0.0397, 0.1158
1306, 35.8058, ShelfToys (UnityEngine.Transform), Top, 0.0105, 1.1239, -0.9287, 48.8499, 131.1290, 24.9805, -0.1381, 1.2893, -0.5498, 294.0657, 244.9698, 43.7794, -0.1027, -0.0231, 0.0953, -0.2593, 0.1280, 0.0653
1307, 35.8324, ShelfToys (UnityEngine.Transform), Top, 0.0070, 1.1228, -0.9264, 49.6767, 131.0529, 24.7021, -0.1451, 1.2910, -0.5488, 292.5687, 235.0144, 53.3529, -0.1320, -0.0391, 0.0883, -0.2659, 0.0661, 0.0346
1308, 35.8609, ShelfToys (UnityEngine.Transform), Top, 0.0041, 1.1222, -0.9251, 49.7464, 130.1835, 23.7001, -0.1486, 1.2902, -0.5463, 293.8384, 215.3027, 72.5427, -0.0996, -0.0204, 0.0441, -0.1234, -0.0298, 0.0873
1309, 35.8897, ShelfToys (UnityEngine.Transform), Top, 0.0016, 1.1222, -0.9245, 48.8527, 129.0574, 22.9412, -0.1494, 1.2899, -0.5454, 299.2133, 197.4890, 87.4239, -0.0878, -0.0010, 0.0225, -0.0260, -0.0087, 0.0315
1310, 35.9155, ShelfToys (UnityEngine.Transform), Top, -0.0009, 1.1222, -0.9244, 48.1219, 128.6572, 22.9402, -0.1495, 1.2902, -0.5458, 307.2749, 183.9690, 96.4668, -0.0965, -0.0008, 0.0010, -0.0059, 0.0124, -0.0126
1311, 35.9434, ShelfToys (UnityEngine.Transform), Top, -0.0034, 1.1221, -0.9241, 47.6823, 128.1625, 22.8674, -0.1503, 1.2909, -0.5460, 312.1701, 177.8551, 100.2171, -0.0902, -0.0022, 0.0111, -0.0256, 0.0255, -0.0105
1312, 35.9721, ShelfToys (UnityEngine.Transform), Top, -0.0064, 1.1218, -0.9243, 47.9116, 128.4405, 23.1521, -0.1529, 1.2928, -0.5470, 320.5777, 170.4055, 103.8105, -0.1042, -0.0102, -0.0054, -0.0907, 0.0662, -0.0327
1313, 35.9998, ShelfToys (UnityEngine.Transform), Top, -0.0093, 1.1215, -0.9243, 48.0229, 128.4842, 23.3005, -0.1562, 1.2953, -0.5480, 328.8368, 164.4203, 105.9207, -0.1050, -0.0105, 0.0014, -0.1208, 0.0882, -0.0364
1314, 36.0265, ShelfToys (UnityEngine.Transform), Top, -0.0118, 1.1212, -0.9247, 48.8372, 128.5852, 23.0326, -0.1602, 1.2970, -0.5476, 333.0444, 162.8420, 106.6183, -0.0918, -0.0139, -0.0170, -0.1489, 0.0630, 0.0131
1315, 36.0549, ShelfToys (UnityEngine.Transform), Top, -0.0139, 1.1213, -0.9254, 49.4406, 127.4167, 21.5727, -0.1628, 1.2983, -0.5464, 329.0521, 164.6197, 106.8849, -0.0743, 0.0031, -0.0236, -0.0910, 0.0466, 0.0433
1316, 36.0818, ShelfToys (UnityEngine.Transform), Top, -0.0156, 1.1213, -0.9261, 49.1484, 127.0626, 21.0387, -0.1642, 1.2986, -0.5455, 325.7872, 165.5712, 106.4738, -0.0625, 0.0031, -0.0258, -0.0540, 0.0113, 0.0332
1317, 36.1111, ShelfToys (UnityEngine.Transform), Top, -0.0166, 1.1218, -0.9266, 48.6959, 126.8066, 20.5723, -0.1651, 1.2984, -0.5457, 324.6204, 166.2522, 105.7382, -0.0342, 0.0164, -0.0170, -0.0304, -0.0052, -0.0048
1318, 36.1390, ShelfToys (UnityEngine.Transform), Top, -0.0172, 1.1224, -0.9269, 48.2468, 126.3979, 20.1213, -0.1651, 1.2984, -0.5458, 322.6809, 167.9875, 104.5024, -0.0247, 0.0209, -0.0125, -0.0011, 0.0001, -0.0054
1319, 36.1655, ShelfToys (UnityEngine.Transform), Top, -0.0180, 1.1230, -0.9272, 47.8707, 125.9806, 19.6752, -0.1652, 1.2985, -0.5459, 320.1011, 170.5508, 102.5334, -0.0281, 0.0212, -0.0118, -0.0039, 0.0021, -0.0044
1320, 36.1939, ShelfToys (UnityEngine.Transform), Top, -0.0185, 1.1234, -0.9273, 47.9567, 126.0122, 19.7519, -0.1654, 1.2980, -0.5477, 313.2102, 166.0542, 110.4100, -0.0171, 0.0154, -0.0036, -0.0057, -0.0193, -0.0635
1321, 36.2228, ShelfToys (UnityEngine.Transform), Top, -0.0188, 1.1234, -0.9274, 47.7751, 126.2991, 20.1188, -0.1647, 1.2978, -0.5499, 309.9327, 165.1205, 114.1408, -0.0101, 0.0003, -0.0025, 0.0246, -0.0068, -0.0735
1322, 36.2506, ShelfToys (UnityEngine.Transform), Top, -0.0190, 1.1234, -0.9276, 47.4592, 126.3517, 20.1011, -0.1645, 1.2981, -0.5524, 308.1979, 162.0369, 118.8435, -0.0098, -0.0021, -0.0078, 0.0073, 0.0106, -0.0920
1323, 36.2771, ShelfToys (UnityEngine.Transform), Top, -0.0194, 1.1233, -0.9278, 47.1343, 126.3520, 20.0372, -0.1644, 1.2984, -0.5549, 306.7370, 158.9724, 123.3319, -0.0117, -0.0024, -0.0085, 0.0045, 0.0135, -0.0949
1324, 36.3041, ShelfToys (UnityEngine.Transform), Top, -0.0200, 1.1230, -0.9283, 47.1527, 126.9370, 21.1190, -0.1654, 1.2968, -0.5563, 304.1909, 158.3036, 124.5692, -0.0225, -0.0115, -0.0152, -0.0366, -0.0605, -0.0497
1325, 36.3331, ShelfToys (UnityEngine.Transform), Top, -0.0207, 1.1226, -0.9287, 47.1139, 127.4402, 22.0767, -0.1663, 1.2953, -0.5576, 301.7606, 156.5883, 127.0887, -0.0252, -0.0125, -0.0165, -0.0335, -0.0510, -0.0468
1326, 36.3610, ShelfToys (UnityEngine.Transform), Top, -0.0218, 1.1221, -0.9295, 46.9093, 128.1501, 23.0775, -0.1688, 1.2890, -0.5633, 298.0887, 162.6589, 119.7943, -0.0401, -0.0201, -0.0290, -0.0876, -0.2250, -0.2034
1327, 36.3894, ShelfToys (UnityEngine.Transform), Top, -0.0230, 1.1212, -0.9308, 46.4631, 128.2141, 23.4700, -0.1719, 1.2774, -0.5747, 292.2800, 178.8815, 100.9397, -0.0435, -0.0309, -0.0425, -0.1109, -0.4096, -0.4000
1328, 36.4166, ShelfToys (UnityEngine.Transform), Top, -0.0241, 1.1201, -0.9318, 46.5749, 128.4013, 24.1171, -0.1761, 1.2596, -0.5911, 291.8743, 186.8003, 89.1470, -0.0387, -0.0400, -0.0371, -0.1550, -0.6555, -0.6059
1329, 36.4466, ShelfToys (UnityEngine.Transform), Top, -0.0250, 1.1190, -0.9328, 46.3329, 128.9100, 25.3833, -0.1798, 1.2397, -0.6126, 288.9609, 179.2043, 95.6023, -0.0290, -0.0350, -0.0331, -0.1217, -0.6603, -0.7138
1330, 36.4742, ShelfToys (UnityEngine.Transform), Top, -0.0258, 1.1180, -0.9337, 46.1117, 129.3065, 26.3889, -0.1825, 1.2261, -0.6271, 286.4413, 177.6140, 96.1034, -0.0302, -0.0366, -0.0343, -0.0988, -0.4944, -0.5278
1331, 36.5008, ShelfToys (UnityEngine.Transform), Top, -0.0263, 1.1171, -0.9345, 45.2261, 130.3882, 28.5179, -0.1913, 1.2000, -0.6432, 283.5954, 160.0200, 119.0371, -0.0174, -0.0363, -0.0297, -0.3312, -0.9807, -0.6046
1332, 36.5294, ShelfToys (UnityEngine.Transform), Top, -0.0269, 1.1160, -0.9359, 43.6263, 131.5780, 31.8055, -0.2065, 1.1646, -0.6590, 284.2040, 142.6365, 147.2211, -0.0208, -0.0355, -0.0491, -0.5283, -1.2380, -0.5526
1333, 36.5564, ShelfToys (UnityEngine.Transform), Top, -0.0270, 1.1150, -0.9377, 42.1387, 130.6285, 34.8826, -0.2191, 1.1267, -0.6717, 287.3487, 150.2285, 156.2883, -0.0050, -0.0389, -0.0664, -0.4686, -1.4025, -0.4695
1717, 47.2270, ShelfToys (UnityEngine.Transform), Top, -0.2643, 1.0664, -0.9836, 20.9460, 333.4366, 145.6068, -0.4822, 1.0149, -0.6998, 322.7981, 123.6986, 247.0685, -8.8567, -1.8131, -1.7133, -9.8209, -4.1729, -1.0497
1718, 47.2543, ShelfToys (UnityEngine.Transform), Top, -0.2641, 1.0666, -0.9838, 21.0508, 331.9638, 145.1931, -0.4823, 1.0148, -0.6999, 324.3207, 123.5629, 246.5391, 0.0058, 0.0054, -0.0077, -0.0016, -0.0029, -0.0031
1719, 47.2814, ShelfToys (UnityEngine.Transform), Top, -0.2641, 1.0667, -0.9839, 20.5461, 331.5737, 145.0594, -0.4824, 1.0144, -0.7001, 324.4962, 124.2548, 245.8283, 0.0016, 0.0052, -0.0047, -0.0047, -0.0140, -0.0077
1720, 47.3107, ShelfToys (UnityEngine.Transform), Top, -0.2640, 1.0668, -0.9841, 20.3945, 331.4980, 144.9196, -0.4824, 1.0134, -0.7002, 323.6856, 124.9273, 245.1078, 0.0023, 0.0035, -0.0069, 0.0015, -0.0354, -0.0039
1721, 47.3376, ShelfToys (UnityEngine.Transform), Top, -0.2639, 1.0669, -0.9844, 20.2497, 331.3772, 144.7750, -0.4823, 1.0121, -0.7004, 322.8901, 125.6390, 244.3091, 0.0026, 0.0040, -0.0083, 0.0022, -0.0484, -0.0045
1722, 47.3649, ShelfToys (UnityEngine.Transform), Top, -0.2639, 1.0671, -0.9846, 19.9851, 331.0829, 145.0155, -0.4821, 1.0117, -0.7002, 322.5617, 126.1894, 244.2310, -0.0006, 0.0048, -0.0093, 0.0083, -0.0122, 0.0051
1723, 47.3946, ShelfToys (UnityEngine.Transform), Top, -0.2637, 1.0669, -0.9851, 20.3457, 330.6821, 145.6761, -0.4819, 1.0111, -0.7000, 322.0792, 125.1311, 245.5681, 0.0099, -0.0062, -0.0167, 0.0063, -0.0219, 0.0064
1724, 47.4241, ShelfToys (UnityEngine.Transform), Top, -0.2634, 1.0668, -0.9856, 19.7481, 330.5078, 145.6399, -0.4818, 1.0108, -0.6997, 322.4437, 124.7403, 245.7376, 0.0097, -0.0034, -0.0160, 0.0040, -0.0093, 0.0106
1725, 47.4505, ShelfToys (UnityEngine.Transform), Top, -0.2632, 1.0668, -0.9860, 19.9801, 330.2100, 146.2036, -0.4819, 1.0105, -0.6995, 322.7723, 124.5267, 246.1042, 0.0072, 0.0028, -0.0159, -0.0059, -0.0124, 0.0078
1726, 47.4759, ShelfToys (UnityEngine.Transform), Top, -0.2630, 1.0670, -0.9863, 18.8961, 330.3922, 146.9536, -0.4821, 1.0102, -0.6995, 322.9823, 124.7477, 245.8253, 0.0052, 0.0067, -0.0113, -0.0061, -0.0106, 0.0016
1727, 47.5032, ShelfToys (UnityEngine.Transform), Top, -0.2629, 1.0672, -0.9866, 18.0997, 330.4329, 147.5153, -0.4822, 1.0100, -0.6994, 323.2019, 124.9886, 245.5226, 0.0044, 0.0060, -0.0097, -0.0057, -0.0097, 0.0014
1728, 47.5331, ShelfToys (UnityEngine.Transform), Top, -0.2627, 1.0672, -0.9869, 17.9064, 329.9189, 147.2308, -0.4825, 1.0098, -0.6993, 323.3405, 125.1737, 245.1631, 0.0070, 0.0003, -0.0131, -0.0083, -0.0063, 0.0039
